Blank_PCR,Blood,Menstrual.secretion,Nasal.mucosa,Saliva,Semen.fertile,Semen.sterile,Skin,Skin.penile,Vaginal.mucosa,HBB,ALAS2,CD93,HTN3,STATH,BPIFA1,MUC4,MYOZ1,CYP2B7P1,MMP10,MMP7,MMP11,SEMG1,KLK3,PRM1,RPS4Y1,XIST,ACTB,18S-rRNA
0,1,0,0,0,0,0,0,0,0,878.0,8855.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5892.0,0.0,6515.0,6677.0
0,1,0,0,0,0,0,0,0,0,6133.0,1230.0,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.0,0.0,3469.0,2894.0
0,1,0,0,0,0,0,0,0,0,4971.0,3071.0,2314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6232.0,0.0,5262.0,5963.0
0,1,0,0,0,0,0,0,0,0,6446.0,1171.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.0,0.0,3414.0,3473.0
0,1,0,0,0,0,0,0,0,0,5442.0,2490.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403.0,0.0,5151.0,6163.0
0,1,0,0,0,0,0,0,0,0,4011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,196.0
0,1,0,0,0,0,0,0,0,0,6897.0,1532.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4093.0,0.0,3866.0,4392.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,593.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1424.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
0,0,0,0,1,0,0,0,0,0,756.0,0.0,0.0,691.0,5925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,5469.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1566.0,4888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,7213.0
0,0,0,0,1,0,0,0,0,0,264.0,0.0,0.0,2262.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,7475.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2933.0,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7315.0
0,0,0,0,1,0,0,0,0,0,170.0,0.0,0.0,1611.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,2752.0
0,0,0,0,1,0,0,0,0,0,240.0,0.0,0.0,885.0,4092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799.0
0,0,0,0,1,0,0,0,0,0,522.0,0.0,0.0,793.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,2634.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1172.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1960.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,384.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,692.0,5069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,384.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1223.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,426.0,3927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0
0,0,0,0,1,0,0,0,0,0,378.0,0.0,0.0,5217.0,6420.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,6957.0
0,0,0,0,1,0,0,0,0,0,738.0,0.0,0.0,6575.0,8142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,7744.0
0,0,0,0,1,0,0,0,0,0,379.0,0.0,0.0,7732.0,8359.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,7359.0
0,0,0,0,1,0,0,0,0,0,792.0,0.0,0.0,5996.0,7981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.0,7351.0
0,0,0,0,1,0,0,0,0,0,699.0,0.0,0.0,6840.0,8159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.0,6963.0
0,0,0,0,1,0,0,0,0,0,324.0,0.0,0.0,3327.0,7479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,7527.0
0,0,0,0,1,0,0,0,0,0,330.0,0.0,0.0,3494.0,6532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.0,7258.0
0,0,0,0,1,0,0,0,0,0,660.0,0.0,0.0,3412.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,7442.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,892.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,349.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,648.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3613.0,6226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,455.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3630.0,3792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,459.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,5348.0,4579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,1143.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,4209.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,341.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,9029.0,7414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,7206.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8666.0,8188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,6666.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8220.0,4846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,2904.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7638.0,5692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,2492.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,362.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,273.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1362.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1028.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3945.0,3215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,7089.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,4930.0,7259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,6648.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3787.0,5767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,0.0,3576.0,7233.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,5867.0,3928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,2682.0,5912.0
0,0,0,0,1,0,0,0,0,0,0.0,244.0,0.0,6384.0,7510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,0.0,5802.0,6775.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,9022.0,8730.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,6865.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8098.0,7217.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6346.0,6781.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8980.0,5835.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7196.0,6907.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,780.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,765.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7778.0,2441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,651.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,581.0,3472.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,1124.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,5860.0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,1134.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,367.0,4203.0,2668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,725.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,6611.0,4931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,0.0,1399.0,7041.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8559.0,4693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,5041.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8627.0,6131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.0,7419.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8582.0,7877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.0,6808.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7320.0,6967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,7236.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2105.0,3696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,5860.0,8065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,3745.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,4380.0,5279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8064.0,8380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,6671.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8888.0,8403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,7099.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8512.0,8443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,1401.0,6760.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8568.0,8427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1200.0,6953.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8463.0,8207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,3704.0,6022.0
0,0,0,0,1,0,0,0,0,0,225.0,0.0,0.0,8406.0,7867.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,4630.0,6742.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8214.0,7646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5185.0,6422.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7720.0,7950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,5128.0,6374.0
0,0,0,0,1,0,0,0,0,0,6665.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,7023.0
0,0,0,0,1,0,0,0,0,0,7763.0,0.0,0.0,707.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2943.0,6546.0
0,0,0,0,1,0,0,0,0,0,8102.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7018.0,6710.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,1732.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1197.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,222.0,7295.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1336.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,6996.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2132.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,7410.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1533.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,7142.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,173.0,167.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,5679.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,986.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,1772.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1609.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,4756.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,979.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,2831.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,502.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1110.0,7113.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2314.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,3524.0,7158.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1684.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,1379.0,7306.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2282.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,1697.0,7119.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,786.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,215.0,3100.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,2513.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,775.0,7538.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,5955.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,957.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,5028.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,734.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,7194.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8697.0,7950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,0.0,2480.0,5137.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,6294.0,5539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7050.0,5211.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,4956.0,3413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7149.0,5395.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,320.0,3083.0,5229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,0.0,7048.0,5487.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8815.0,8214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,4254.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,9172.0,7847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,2509.0,4420.0
0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8974.0,7025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,1375.0,2784.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4583.0,4977.0,1933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,3140.0,7527.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4713.0,5638.0,5685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,5815.0,6491.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,342.0,0.0,0.0,0.0,2736.0,5464.0,6208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.0,6661.0,6540.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7935.0,4978.0,3983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,4830.0,6304.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,1943.0,2127.0,0.0,1098.0,0.0,0.0,0.0,0.0,0.0,976.0,3088.0,7087.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,297.0,0.0,0.0,0.0,3291.0,2976.0,4795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,5052.0,7004.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,7322.0,7272.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,4532.0,3042.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,775.0,0.0,0.0,0.0,976.0,241.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883.0,7168.0,7467.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.0,7142.0,7352.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,6807.0,6923.0
0,0,0,0,0,0,0,0,0,1,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,7704.0,7775.0
