Blood,Menstrual.secretion,Nasal.mucosa,Saliva,Semen.fertile,Vaginal.mucosa,HBB,ALAS2,CD93,HTN3,STATH,BPIFA1,MUC4,MYOZ1,CYP2B7P1,MMP10,MMP7,MMP11,SEMG1,KLK3,PRM1
0,0,0,1,0,1,0.0,0.0,0.0,1918.0,2764.0,0.0,5406.0,973.0,2643.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,4585.0,2261.0,0.0,1367.0,1047.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,7313.0,1284.0,0.0,4552.0,2175.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,7511.0,3749.0,0.0,1093.0,917.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,8122.0,1777.0,0.0,2924.0,1301.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,455.0,193.0,0.0,8095.0,2081.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,952.0,0.0,0.0,4134.0,968.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,4378.0,2023.0,0.0,2434.0,1866.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,5915.0,951.0,0.0,7341.0,4111.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,1832.0,812.0,0.0,3477.0,2459.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,967.0,171.0,0.0,4467.0,2679.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,264.0,1883.0,964.0,0.0,2887.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,2478.0,579.0,0.0,1624.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,8592.0,4956.0,0.0,420.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,8948.0,2157.0,0.0,3458.0,1059.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,156.0,1137.0,432.0,0.0,4688.0,1102.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0.0,0.0,0.0,2125.0,404.0,0.0,4868.0,983.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6495.0,8204.0,1007.0,0.0,7537.0,7940.0,7189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,8140.0,8666.0,394.0,0.0,8000.0,7745.0,6388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5939.0,7879.0,1410.0,0.0,7168.0,7554.0,5677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7716.0,9128.0,373.0,0.0,7713.0,7321.0,5808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7363.0,5822.0,278.0,0.0,8115.0,7191.0,8797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7660.0,4718.0,0.0,0.0,8000.0,6634.0,7014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7824.0,8914.0,518.0,0.0,7685.0,7519.0,4328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7968.0,7678.0,613.0,0.0,8594.0,7767.0,8197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,3884.0,1685.0,471.0,0.0,8736.0,7615.0,8209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5567.0,8702.0,553.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5671.0,8864.0,525.0,0.0,2566.0,1699.0,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7494.0,8548.0,745.0,0.0,370.0,703.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7916.0,9021.0,0.0,0.0,2577.0,2266.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6247.0,8747.0,427.0,0.0,8281.0,7656.0,6388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6406.0,8654.0,366.0,0.0,6462.0,4262.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7066.0,5138.0,1350.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6618.0,4257.0,1030.0,0.0,5160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6181.0,7967.0,2394.0,0.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5873.0,6401.0,1465.0,0.0,3697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7924.0,1538.0,0.0,0.0,4128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6914.0,5029.0,1522.0,0.0,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7525.0,2818.0,683.0,0.0,3644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6434.0,5710.0,1592.0,0.0,3311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,8187.0,979.0,237.0,0.0,6527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5699.0,5053.0,369.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6512.0,4676.0,214.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6631.0,6202.0,1729.0,0.0,3291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6796.0,5938.0,1665.0,0.0,4342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7110.0,3443.0,154.0,0.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,8029.0,8173.0,367.0,0.0,8018.0,7239.0,6146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,8141.0,8166.0,306.0,0.0,7371.0,6326.0,5038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7767.0,4822.0,565.0,0.0,8578.0,7777.0,8027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,8136.0,5889.0,406.0,0.0,8253.0,7390.0,6874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5487.0,2392.0,565.0,0.0,8578.0,7733.0,8150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6842.0,8553.0,579.0,0.0,7993.0,6421.0,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7339.0,4354.0,1222.0,0.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6642.0,3999.0,984.0,0.0,4352.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6127.0,8048.0,2595.0,0.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5867.0,5960.0,1418.0,0.0,2653.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7385.0,1543.0,153.0,0.0,3717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,8065.0,1165.0,0.0,0.0,2195.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7619.0,3357.0,1056.0,0.0,3607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7473.0,2336.0,580.0,0.0,4869.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7527.0,2040.0,579.0,0.0,7550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7918.0,837.0,210.0,0.0,5390.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5466.0,5269.0,419.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6457.0,3911.0,196.0,0.0,479.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,5439.0,7615.0,1824.0,0.0,526.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,6505.0,3086.0,280.0,0.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,0,7253.0,2924.0,0.0,0.0,2044.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8841.0,7932.0,1301.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8891.0,7754.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8254.0,7623.0,1649.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8622.0,8048.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,518.0,8045.0,8334.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,4228.0,8298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,9261.0,8486.0,852.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8924.0,7839.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,4492.0,8703.0,844.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,4795.0,7825.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8475.0,8249.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8982.0,8605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8382.0,8031.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8017.0,7761.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,237.0,8949.0,8347.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8812.0,8385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,161.0,393.0,8167.0,0.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,503.0,1284.0,8539.0,427.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,584.0,7552.0,0.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,169.0,1418.0,6354.0,0.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,719.0,565.0,8342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,268.0,205.0,7151.0,287.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,234.0,337.0,8479.0,0.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,591.0,776.0,8450.0,549.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,265.0,0.0,8501.0,0.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,516.0,284.0,8844.0,472.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,2254.0,2521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,680.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,644.0,4830.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,2367.0,3658.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,330.0,1287.0,4961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,353.0,702.0,7518.0,366.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,591.0,8193.0,466.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,9252.0,8140.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8792.0,8057.0,916.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8865.0,8283.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,486.0,0.0,8464.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,4442.0,7557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,178.0,8020.0,319.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,7140.0,8588.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,0.0,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,3133.0,8519.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8518.0,8233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,9013.0,8224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,8991.0,8324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,7492.0,8024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,440.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,362.0,1211.0,7568.0,323.0,1880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,541.0,7067.0,0.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,162.0,1168.0,6133.0,153.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,218.0,234.0,5593.0,243.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,735.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,244.0,0.0,8716.0,0.0,2123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,169.0,0.0,8426.0,0.0,1673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,1094.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,1087.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,954.0,3932.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,2433.0,3676.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0.0,0.0,0.0,931.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6241.0,8611.0,639.0,0.0,0.0,0.0,7802.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7473.0,2293.0,0.0,0.0,0.0,0.0,8337.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7417.0,6708.0,366.0,0.0,0.0,0.0,8738.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,2228.0,348.0,0.0,0.0,0.0,0.0,4427.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6752.0,3994.0,0.0,0.0,0.0,0.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,5593.0,8911.0,983.0,0.0,0.0,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7052.0,3383.0,0.0,0.0,0.0,0.0,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7063.0,3009.0,0.0,0.0,0.0,0.0,5967.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6857.0,7873.0,867.0,0.0,0.0,0.0,8446.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6544.0,8265.0,306.0,0.0,0.0,0.0,7876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6411.0,8464.0,1178.0,0.0,0.0,0.0,5504.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6024.0,8388.0,290.0,0.0,0.0,0.0,4179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,8335.0,1195.0,0.0,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7741.0,5164.0,614.0,0.0,0.0,0.0,5503.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7626.0,4834.0,0.0,0.0,0.0,0.0,7974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6835.0,7440.0,806.0,0.0,0.0,0.0,6016.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,8410.0,1946.0,0.0,0.0,0.0,0.0,8061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,5618.0,6483.0,0.0,0.0,0.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6447.0,5275.0,352.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,6207.0,8652.0,1298.0,0.0,0.0,0.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7275.0,2586.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,7199.0,3449.0,217.0,0.0,0.0,0.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,6454.0,7264.0,1157.0,0.0,0.0,0.0,5734.0,2380.0,2870.0,155.0,1815.0,287.0,0.0,0.0,0.0
1,1,0,0,0,0,6021.0,7880.0,498.0,0.0,0.0,0.0,5717.0,3188.0,3908.0,217.0,1798.0,358.0,0.0,0.0,0.0
1,1,0,0,0,0,6115.0,8184.0,1348.0,0.0,0.0,0.0,3783.0,1581.0,1905.0,0.0,1189.0,208.0,0.0,0.0,0.0
1,1,0,0,0,0,5181.0,8967.0,554.0,0.0,0.0,0.0,3709.0,2047.0,2457.0,0.0,1147.0,217.0,0.0,0.0,0.0
1,1,0,0,0,0,6849.0,2092.0,0.0,0.0,0.0,0.0,5994.0,1990.0,3583.0,186.0,1744.0,276.0,0.0,0.0,0.0
1,1,0,0,0,0,7351.0,924.0,0.0,0.0,0.0,0.0,6411.0,1903.0,2034.0,0.0,2012.0,276.0,0.0,0.0,0.0
1,1,0,0,0,0,7113.0,3187.0,843.0,0.0,0.0,0.0,6663.0,3074.0,3167.0,175.0,1981.0,316.0,0.0,0.0,0.0
1,1,0,0,0,0,6832.0,6438.0,423.0,0.0,0.0,0.0,5212.0,2970.0,3588.0,202.0,1708.0,311.0,0.0,0.0,0.0
1,1,0,0,0,0,7969.0,935.0,474.0,0.0,0.0,0.0,6416.0,3039.0,2670.0,0.0,1645.0,239.0,0.0,0.0,0.0
1,1,0,0,0,0,7992.0,1153.0,249.0,0.0,0.0,0.0,5610.0,3355.0,3275.0,179.0,1500.0,286.0,0.0,0.0,0.0
1,1,0,0,0,0,5200.0,6946.0,0.0,0.0,0.0,0.0,1375.0,433.0,800.0,0.0,388.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,6335.0,3869.0,258.0,0.0,0.0,0.0,2207.0,628.0,742.0,0.0,735.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,5989.0,8752.0,1539.0,0.0,0.0,0.0,1463.0,628.0,754.0,0.0,475.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,5055.0,8934.0,629.0,0.0,0.0,0.0,1069.0,675.0,729.0,0.0,338.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,6476.0,3533.0,0.0,0.0,0.0,0.0,2901.0,1104.0,1932.0,0.0,946.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,6505.0,3645.0,232.0,0.0,0.0,0.0,5460.0,2291.0,2113.0,0.0,2098.0,324.0,0.0,0.0,0.0
1,1,0,0,0,0,6184.0,6186.0,751.0,0.0,0.0,0.0,8858.0,4028.0,0.0,539.0,1253.0,1650.0,0.0,0.0,0.0
1,1,0,0,0,0,6516.0,6003.0,290.0,0.0,0.0,0.0,8583.0,1575.0,0.0,0.0,367.0,1253.0,0.0,0.0,0.0
1,1,0,0,0,0,5634.0,8122.0,1173.0,0.0,0.0,0.0,9025.0,3176.0,0.0,395.0,885.0,1291.0,0.0,0.0,0.0
1,1,0,0,0,0,5406.0,8631.0,412.0,0.0,0.0,0.0,8360.0,1281.0,0.0,0.0,326.0,1065.0,0.0,0.0,0.0
1,1,0,0,0,0,4920.0,3038.0,2786.0,0.0,0.0,0.0,8578.0,6652.0,0.0,2123.0,1681.0,2948.0,0.0,0.0,0.0
1,1,0,0,0,0,8025.0,752.0,0.0,0.0,0.0,0.0,8195.0,1635.0,0.0,295.0,1631.0,1490.0,0.0,0.0,0.0
1,1,0,0,0,0,6261.0,3338.0,373.0,0.0,0.0,0.0,8668.0,5077.0,0.0,616.0,1333.0,2074.0,0.0,0.0,0.0
1,1,0,0,0,0,7255.0,2700.0,405.0,0.0,0.0,0.0,8980.0,2142.0,0.0,206.0,544.0,1678.0,0.0,0.0,0.0
1,1,0,0,0,0,5759.0,182.0,0.0,0.0,0.0,0.0,3716.0,698.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0
1,1,0,0,0,0,8009.0,888.0,272.0,0.0,0.0,0.0,8974.0,2579.0,0.0,213.0,564.0,1761.0,0.0,0.0,0.0
1,1,0,0,0,0,5147.0,5063.0,525.0,0.0,0.0,0.0,5785.0,950.0,0.0,361.0,290.0,535.0,0.0,0.0,0.0
1,1,0,0,0,0,6412.0,3734.0,242.0,0.0,0.0,0.0,3494.0,538.0,0.0,0.0,703.0,722.0,0.0,0.0,0.0
1,1,0,0,0,0,5093.0,8939.0,608.0,0.0,0.0,0.0,4869.0,660.0,0.0,0.0,168.0,578.0,0.0,0.0,0.0
1,1,0,0,0,0,5824.0,3043.0,1169.0,0.0,0.0,0.0,8532.0,2387.0,0.0,849.0,676.0,1189.0,0.0,0.0,0.0
1,1,0,0,0,0,6555.0,3736.0,202.0,0.0,0.0,0.0,8844.0,3100.0,0.0,607.0,3439.0,3373.0,0.0,0.0,0.0
